,CommentId,VideoId,Text,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsHatespeech,IsRacist,IsNationalist,IsSexist,IsHomophobic,IsReligiousHate,IsRadicalism
537,UggsPfVvKN6mIXgCoAEC,bUgKZMSxr3E,"1 concord with Joe that being a cop is an extremely difficult job that not many are qualified to care. And yes there are lots of good cops stunned there. However, as intelligent and as unplugged out of the "" matrix "" as Joe always claim to be, he seems to be completely unaware or is ignoring the reality of this country ' s corrupt prison industrial complex and their ties to our failed judicial system, as well as the racial agenda behind police brutality. ..",True,True,False,True,False,False,False,False,False,False,False,False
538,Ugh2-272oJjWFXgCoAEC,bUgKZMSxr3E,Tear gas against the Geneva Convention???? HAHAHAHAHAHAHAH.,True,True,False,True,False,False,False,False,False,False,False,False
538,Ugh2-272oJjWFXgCoAEC,bUgKZMSxr3E,Split gasoline against the Geneve Conventionalism? ?? ? HAHAHAHAHAHAHAH.,True,True,False,True,False,False,False,False,False,False,False,False
538,Ugh2-272oJjWFXgCoAEC,bUgKZMSxr3E,Bust throttle against the Geneve Conventionalism? ?? ? HAHAHAHAHAHAHAH.,True,True,False,True,False,False,False,False,False,False,False,False
538,Ugh2-272oJjWFXgCoAEC,bUgKZMSxr3E,Binge petrol against the Holland gin Convening? ?? ? HAHAHAHAHAHAHAH.,True,True,False,True,False,False,False,False,False,False,False,False
538,Ugh2-272oJjWFXgCoAEC,bUgKZMSxr3E,Snag throttle against the Hollands Formula? ?? ? HAHAHAHAHAHAHAH.,True,True,False,True,False,False,False,False,False,False,False,False
538,Ugh2-272oJjWFXgCoAEC,bUgKZMSxr3E,Bust gaseous state against the Hollands Normal? ?? ? HAHAHAHAHAHAHAH.,True,True,False,True,False,False,False,False,False,False,False,False
538,Ugh2-272oJjWFXgCoAEC,bUgKZMSxr3E,Bout gun against the Genf Convening? ?? ? HAHAHAHAHAHAHAH.,True,True,False,True,False,False,False,False,False,False,False,False
539,UghAPwRy_Lp8ongCoAEC,bUgKZMSxr3E,"Aiming guns at people for saying something you don't like, is extremely American. Thats all they do. America is a broken system.",False,False,False,False,False,False,False,False,False,False,False,False
540,Ughd2Wge6XyijngCoAEC,bUgKZMSxr3E,Tear gas banned by the geneva convention? Really? Stupid cunts. Also he assaulted a man earlier in the day then assaulted a police officer. Thats a violent felony. Add to that how big that thug was and now tell me why you are saying he was unarmed and shouldnt have been shot. The fucker tried to take the cops gun once already. Tell me if you would be this outraged if that thug killed the cop. Double standards. Any one who says different is just as stupid asthese two.,True,True,False,False,False,False,False,False,False,False,False,False
540,Ughd2Wge6XyijngCoAEC,bUgKZMSxr3E,Tear gun banned by the geneva convention? Really? Stupid cunts. Also he round a man earlier in the day then assaulted a police officer. Thats a violent felony. Add to that how big that thug was and now enjoin me wherefore you are saying he was unarmed and shouldnt have been shot. The fucker tried to take the cops gun in one case already. Say maine if you would be this outraged if that thug kill the cop. Double standards. Any one who says different is just as stupid asthese 2.,True,True,False,False,False,False,False,False,False,False,False,False
540,Ughd2Wge6XyijngCoAEC,bUgKZMSxr3E,Tear gas banned by the geneva convention? Really? Stupid cunts. Too he assaulted a man earlier in the day then assaulted a police officer. Thats a violent felony. Add to that how braggy that thug was and now tell maine why you are saying he was unarmed and shouldnt have exist shot. The fucker tried to take the cop gun once already. Tell maine if you would be this outraged if that punk killed the cop. Double standards. Any one who says different is just as stupid asthese two.,True,True,False,False,False,False,False,False,False,False,False,False
540,Ughd2Wge6XyijngCoAEC,bUgKZMSxr3E,Rent gas banned by the geneva convention? Genuinely? Stunned cunts. Besides he assaulted a man originally in the day then assaulted a police officer. Thats a violent felony. Add to that how big that thug was and now tell apart me why you are saying he was unarmed and shouldnt have been shot. The fucker tried to lead the cops gun once already. Tell me if you would be this outraged if that thug killed the cop. Double standards. Any one who says different be just as stupid asthese two.,True,True,False,False,False,False,False,False,False,False,False,False
540,Ughd2Wge6XyijngCoAEC,bUgKZMSxr3E,Tear gas banned by the genf convention? Really? Dazed cunt. Also he attack a man earlier in the day then assaulted a police officer. Thats a violent felony. Add to that how big that thug was and now tell me why you are saying he was unarmed and shouldnt have been shot. The fucker tried to use up the cops gun at one time already. Tell me if you would be this umbrageous if that thug killed the cop. Double standards. Any one who says different is just as stupid asthese two.,True,True,False,False,False,False,False,False,False,False,False,False
540,Ughd2Wge6XyijngCoAEC,bUgKZMSxr3E,Tear gas banned by the geneva convention? Really? Stupid cunts. Likewise he assaulted a man earlier in the day then assaulted a police policeman. Thats a violent felony. Add to that how bountiful that thug was and now tell me why you are tell he was unarmed and shouldnt have been shot. The fucker try to take the cops gun once already. Tell me if you would be this outraged if that thug killed the cop. Double standards. Any one who says different is just as unintelligent asthese two.,True,True,False,False,False,False,False,False,False,False,False,False
540,Ughd2Wge6XyijngCoAEC,bUgKZMSxr3E,Tear accelerator pedal banned by the geneva convention? Really? Stupid cunts. Also he assaulted a man earlier in the day then assaulted a police officer. Thats a violent felony. Add to that how big that thug personify and now assure me why you are saying atomic number 2 constitute unarmed and shouldnt get been shot. The fucker tried to take the bull gun once already. Narrate me if you would be this outraged if that thug killed the cop. Forked standards. Any one world health organization says different is just as stupid asthese two.,True,True,False,False,False,False,False,False,False,False,False,False
541,Ugho0sQgP1MD-XgCoAEC,bUgKZMSxr3E,Anybody got a cigar?,False,False,False,False,False,False,False,False,False,False,False,False
542,UghorOXWNjR2gngCoAEC,bUgKZMSxr3E,"It is always easier to second guess someone. Cops do get a lot of training, but at the end of the day they are still just humans. So are Navy seals and any other you can think of. Humans make mistakes. Unless you make robot cops, you will continue to have mistakes being made. WE also have media that  plays a big part in this. The issue is that A WHITE co killed a Black man. IF it was a BLACK cop that killed a Black man, this would not even make it in the news probably. WE need to just get a long and stop making everything a race issue. Good citizens are not having these issues with cops. his young man was not a saint and not a ""gentle giant"" as some have said. HE robbed  a store and probably things did happen as the cop explained. Only God and the people involved know exactly what happened.",False,False,False,False,False,False,False,False,False,False,False,False
543,UghTbeL1iAx6OHgCoAEC,bUgKZMSxr3E,"I thumbs upped this video, but to clarify, it was only for Joe Rogan's commentary, and not any of the ignorance Ana spews.  And I don't mean ""ignorant"" to necessarily be disparaging, I just mean that she doesn't really understand the situation.",False,False,False,False,False,False,False,False,False,False,False,False
544,Ugi5cUBWjgz7yHgCoAEC,bUgKZMSxr3E,"You ""need to be able to call in people with guns in CA"" because the citizens are completely disarmed :) That North Hollywood Bank Heist would have been much shorter in cities where people havent been stripped of their 2nd ammendment rights...",True,True,False,True,False,False,False,False,False,False,False,False
544,Ugi5cUBWjgz7yHgCoAEC,bUgKZMSxr3E,"You "" postulate to be able to call in people with guns in CA "" because the citizens be completely demilitarise:) That N Hollywood Bank Rip off would have be much shorter in cities where people havent be stripped of their 2nd ammendment rights. ..",True,True,False,True,False,False,False,False,False,False,False,False
544,Ugi5cUBWjgz7yHgCoAEC,bUgKZMSxr3E,"You "" need to equal able to call in citizenry with gun in CA "" because the citizen are completely disarmed:) That North Hollywood Bank Heist would have been much shorter in cities where hoi polloi havent comprise pillage of their 2nd ammendment rights. ..",True,True,False,True,False,False,False,False,False,False,False,False
544,Ugi5cUBWjgz7yHgCoAEC,bUgKZMSxr3E,"You "" need to be able to hollo in people with guns in golden state "" because the citizen exist completely disarmed:) That North Hollywood Bank Heist would have be much shorter in city where mass havent been stripped of their 2nd ammendment rights. ..",True,True,False,True,False,False,False,False,False,False,False,False
544,Ugi5cUBWjgz7yHgCoAEC,bUgKZMSxr3E,"You "" need to be able to call in people with guns in CA "" because the citizens are completely disarmed:) That Second earl of guilford Hollywood Bank Heist would have been much shorter in urban center where masses havent been stripped of their 2nd ammendment rights. ..",True,True,False,True,False,False,False,False,False,False,False,False
